IQCJ-SCHIP1	hsa-miR-3919	Activation
IRF8	hsa-miR-6774-3p	Activation
IRF8	hsa-miR-6774-5p	Activation
ISOC1	hsa-miR-4633-3p	Activation
ISOC1	hsa-miR-4633-5p	Activation
ITCH	hsa-miR-644a	Activation
ITGAL	hsa-miR-4518	Activation
JAG1	hsa-miR-6870-3p	Activation
JAG1	hsa-miR-6870-5p	Activation
JAG2	hsa-miR-6765-3p	Activation
JAG2	hsa-miR-6765-5p	Activation
JMJD1C	hsa-miR-1296-3p	Activation
JMJD1C	hsa-miR-1296-5p	Activation
KALRN	hsa-miR-5002-3p	Activation
KALRN	hsa-miR-5002-5p	Activation
KALRN	hsa-miR-6083	Activation
KANSL2	hsa-miR-1291	Activation
KAT2B	hsa-miR-3135a	Activation
KCNIP4	hsa-miR-7978	Activation
KCNK1	hsa-miR-4427	Activation
KCNT2	hsa-miR-4735-3p	Activation
KCNT2	hsa-miR-4735-5p	Activation
KCTD1	hsa-miR-8057	Activation
KDM1A	hsa-miR-3115	Activation
KDM2B	hsa-miR-7107-3p	Activation
KDM2B	hsa-miR-7107-5p	Activation
KDM5C	hsa-miR-6894-3p	Activation
KDM5C	hsa-miR-6894-5p	Activation
KDM5C	hsa-miR-6895-3p	Activation
KDM5C	hsa-miR-6895-5p	Activation
KHSRP	hsa-miR-3940-3p	Activation
KHSRP	hsa-miR-3940-5p	Activation
KIAA0930	hsa-miR-1249-3p	Activation
KIAA0930	hsa-miR-1249-5p	Activation
KIAA1217	hsa-miR-603	Activation
KIF15	hsa-miR-564	Activation
KIF18B	hsa-miR-6783-3p	Activation
KIF18B	hsa-miR-6783-5p	Activation
KIFC3	hsa-miR-6772-3p	Activation
KIFC3	hsa-miR-6772-5p	Activation
KIRREL3	hsa-miR-3167	Activation
KLB	hsa-miR-5591-3p	Activation
KLB	hsa-miR-5591-5p	Activation
KLF7	hsa-miR-2355-3p	Activation
KLF7	hsa-miR-2355-5p	Activation
KLHL25	hsa-miR-1276	Activation
KLHL3	hsa-miR-874-3p	Activation
KLHL3	hsa-miR-874-5p	Activation
KRIT1	hsa-miR-1285-3p	Activation
KRIT1	hsa-miR-1285-5p	Activation
KRT15	hsa-miR-6510-3p	Activation
KRT15	hsa-miR-6510-5p	Activation
KRT8	hsa-miR-9898	Activation
L2HGDH	hsa-miR-4504	Activation
L3MBTL4	hsa-miR-4317	Activation
LAMA5	hsa-miR-4758-3p	Activation
LAMA5	hsa-miR-4758-5p	Activation
LAMB3	hsa-miR-4260	Activation
LAPTM5	hsa-miR-4420	Activation
LARGE1	hsa-miR-4764-3p	Activation
LARGE1	hsa-miR-4764-5p	Activation
LASP1	hsa-miR-6779-3p	Activation
LASP1	hsa-miR-6779-5p	Activation
LCN6	hsa-miR-6722-3p	Activation
LCN6	hsa-miR-6722-5p	Activation
LDLRAD3	hsa-miR-3973	Activation
LDLRAD4	hsa-miR-4526	Activation
LDLRAD4	hsa-miR-5190	Activation
LDLR	hsa-miR-6886-3p	Activation
LDLR	hsa-miR-6886-5p	Activation
LEMD1	hsa-miR-135b-3p	Activation
LEMD1	hsa-miR-135b-5p	Activation
LFNG	hsa-miR-4648	Activation
LIFR	hsa-miR-3650	Activation
LILRB4	hsa-miR-8061	Activation
LIMA1	hsa-miR-1293	Activation
LIN7A	hsa-miR-617	Activation
LIN7A	hsa-miR-618	Activation
LMBRD2	hsa-miR-580-3p	Activation
LMBRD2	hsa-miR-580-5p	Activation
LMNB2	hsa-miR-7108-3p	Activation
LMNB2	hsa-miR-7108-5p	Activation
LONRF1	hsa-miR-3926	Activation
LPCAT1	hsa-miR-6075	Activation
LPIN1	hsa-miR-548s	Activation
LPP	hsa-miR-28-3p	Activation
LPP	hsa-miR-28-5p	Activation
LRMDA	hsa-miR-606	Activation
LRP1B	hsa-miR-7157-3p	Activation
LRP1B	hsa-miR-7157-5p	Activation
LRP1	hsa-miR-1228-3p	Activation
LRP1	hsa-miR-1228-5p	Activation
LRRC26	hsa-miR-3621	Activation
LRRC69	hsa-miR-4661-3p	Activation
LRRC69	hsa-miR-4661-5p	Activation
LSAMP	hsa-miR-4447	Activation
LSP1	hsa-miR-7847-3p	Activation
LYRM4	hsa-miR-3691-3p	Activation
LYRM4	hsa-miR-3691-5p	Activation
LYST	hsa-miR-1537-3p	Activation
LYST	hsa-miR-1537-5p	Activation
MAD1L1	hsa-miR-4655-3p	Activation
MAD1L1	hsa-miR-4655-5p	Activation
MALL	hsa-miR-4436b-3p	Activation
MALL	hsa-miR-4436b-5p	Activation
MAP11	hsa-miR-4658	Activation
MAP1B	hsa-miR-4803	Activation
MAP2K4	hsa-miR-744-3p	Activation
MAP2K4	hsa-miR-744-5p	Activation
MAP7D2	hsa-miR-23c	Activation
MAPK10	hsa-miR-4452	Activation
MAPK8IP3	hsa-miR-3177-3p	Activation
MAPK8IP3	hsa-miR-3177-5p	Activation
MARCH6	hsa-miR-10397-3p	Activation
MARCH6	hsa-miR-10397-5p	Activation
MAST1	hsa-miR-6794-3p	Activation
MAST1	hsa-miR-6794-5p	Activation
MCM7	hsa-miR-106b-3p	Activation
MCM7	hsa-miR-106b-5p	Activation
MCM7	hsa-miR-25-3p	Activation
MCM7	hsa-miR-25-5p	Activation
MCM7	hsa-miR-93-3p	Activation
MCM7	hsa-miR-93-5p	Activation
MCU	hsa-miR-4676-3p	Activation
MCU	hsa-miR-4676-5p	Activation
MEAF6	hsa-miR-5581-3p	Activation
MEAF6	hsa-miR-5581-5p	Activation
MED13L	hsa-miR-620	Activation
MEGF6	hsa-miR-551a	Activation
MEGF8	hsa-miR-8077	Activation
MEIS2	hsa-miR-8063	Activation
MEST	hsa-miR-335-3p	Activation
MEST	hsa-miR-335-5p	Activation
METAP1	hsa-miR-3684	Activation
METTL11B	hsa-miR-3119	Activation
MGA	hsa-miR-626	Activation
MGAT4B	hsa-miR-1229-3p	Activation
MGAT4B	hsa-miR-1229-5p	Activation
MGAT4C	hsa-miR-3059-3p	Activation
MGAT4C	hsa-miR-3059-5p	Activation
MGAT5	hsa-miR-3679-3p	Activation
MGAT5	hsa-miR-3679-5p	Activation
MGRN1	hsa-miR-6769a-3p	Activation
MGRN1	hsa-miR-6769a-5p	Activation
MICAL2	hsa-miR-6124	Activation
MICAL3	hsa-miR-648	Activation
MIIP	hsa-miR-6729-3p	Activation
MIIP	hsa-miR-6729-5p	Activation
MLLT3	hsa-miR-4473	Activation
MLLT3	hsa-miR-4474-3p	Activation
MLLT3	hsa-miR-4474-5p	Activation
MLLT6	hsa-miR-4726-3p	Activation
MLLT6	hsa-miR-4726-5p	Activation
MLPH	hsa-miR-6811-3p	Activation
MLPH	hsa-miR-6811-5p	Activation
MPP7	hsa-miR-8086	Activation
MRC1	hsa-miR-511-3p	Activation
MRC1	hsa-miR-511-5p	Activation
MRE11	hsa-miR-548l	Activation
MS4A4E	hsa-miR-6503-3p	Activation
MS4A4E	hsa-miR-6503-5p	Activation
MTMR3	hsa-miR-6818-3p	Activation
MTMR3	hsa-miR-6818-5p	Activation
MTPAP	hsa-miR-7162-3p	Activation
MTPAP	hsa-miR-7162-5p	Activation
MTUS1	hsa-miR-548v	Activation
MUC5B	hsa-miR-6744-3p	Activation
MUC5B	hsa-miR-6744-5p	Activation
MYH6	hsa-miR-208a-3p	Activation
MYH6	hsa-miR-208a-5p	Activation
MYH7B	hsa-miR-499a-3p	Activation
MYH7B	hsa-miR-499a-5p	Activation
MYH7	hsa-miR-208b-3p	Activation
MYH7	hsa-miR-208b-5p	Activation
MYH9	hsa-miR-6819-3p	Activation
MYH9	hsa-miR-6819-5p	Activation
MYLIP	hsa-miR-4639-3p	Activation
MYLIP	hsa-miR-4639-5p	Activation
MYO1E	hsa-miR-2116-3p	Activation
MYO1E	hsa-miR-2116-5p	Activation
MYO5B	hsa-miR-4320	Activation
MYO5C	hsa-miR-1266-3p	Activation
MYO5C	hsa-miR-1266-5p	Activation
MYOM2	hsa-miR-7160-3p	Activation
MYOM2	hsa-miR-7160-5p	Activation
NAA25	hsa-miR-3657	Activation
NAALADL2	hsa-miR-4789-3p	Activation
NAALADL2	hsa-miR-4789-5p	Activation
NADSYN1	hsa-miR-6754-3p	Activation
NADSYN1	hsa-miR-6754-5p	Activation
NANOS3	hsa-miR-181c-3p	Activation
NANOS3	hsa-miR-181c-5p	Activation
NANOS3	hsa-miR-181d-3p	Activation
NANOS3	hsa-miR-181d-5p	Activation
NAV1	hsa-miR-1231	Activation
NAV1	hsa-miR-5191	Activation
NAV2	hsa-miR-4486	Activation
NCOR2	hsa-miR-6880-3p	Activation
NCOR2	hsa-miR-6880-5p	Activation
NDUFA10	hsa-miR-4786-3p	Activation
NDUFA10	hsa-miR-4786-5p	Activation
NDUFAF6	hsa-miR-3150a-3p	Activation
NDUFAF6	hsa-miR-3150a-5p	Activation
NEFL	hsa-miR-6841-3p	Activation
NEFL	hsa-miR-6841-5p	Activation
NEO1	hsa-miR-12135	Activation
NETO1	hsa-miR-548av-3p	Activation
NETO1	hsa-miR-548av-5p	Activation
NEURL1B	hsa-miR-5003-3p	Activation
NEURL1B	hsa-miR-5003-5p	Activation
NFATC2	hsa-miR-3194-3p	Activation
NFATC2	hsa-miR-3194-5p	Activation
NFE2L2	hsa-miR-3128	Activation
NFE2L2	hsa-miR-6512-3p	Activation
NFE2L2	hsa-miR-6512-5p	Activation
NFYC	hsa-miR-30c-1-3p	Activation
NFYC	hsa-miR-30c-5p	Activation
NFYC	hsa-miR-30e-3p	Activation
NFYC	hsa-miR-30e-5p	Activation
NGFR	hsa-miR-6165	Activation
NHS	hsa-miR-4768-3p	Activation
NHS	hsa-miR-4768-5p	Activation
NHSL1	hsa-miR-3145-3p	Activation
NHSL1	hsa-miR-3145-5p	Activation
NMNAT1	hsa-miR-5697	Activation
NOL6	hsa-miR-6851-3p	Activation
NOL6	hsa-miR-6851-5p	Activation
NOMO2	hsa-miR-3179	Activation
NOMO2	hsa-miR-3670	Activation
NOS1AP	hsa-miR-4654	Activation
NOS1AP	hsa-miR-556-3p	Activation
NOS1AP	hsa-miR-556-5p	Activation
NOTCH1	hsa-miR-4673	Activation
NOTCH3	hsa-miR-6795-3p	Activation
NOTCH3	hsa-miR-6795-5p	Activation
NPIPA1	hsa-miR-6511a-3p	Activation
NPIPA1	hsa-miR-6511a-5p	Activation
NPIPA1	hsa-miR-6770-3p	Activation
NPIPA1	hsa-miR-6770-5p	Activation
NRDC	hsa-miR-761	Activation
NRXN1	hsa-miR-8485	Activation
NTRK3	hsa-miR-11181-3p	Activation
NTRK3	hsa-miR-11181-5p	Activation
NUMA1	hsa-miR-3165	Activation
NUP210L	hsa-miR-5698	Activation
NVL	hsa-miR-320b	Activation
NXF1	hsa-miR-6514-3p	Activation
NXF1	hsa-miR-6514-5p	Activation
ODF2L	hsa-miR-7856-5p	Activation
OPLAH	hsa-miR-6846-3p	Activation
OPLAH	hsa-miR-6846-5p	Activation
OSBP2	hsa-miR-3200-3p	Activation
OSBP2	hsa-miR-3200-5p	Activation
OSBP	hsa-miR-3162-3p	Activation
OSBP	hsa-miR-3162-5p	Activation
P4HA2	hsa-miR-6830-3p	Activation
P4HA2	hsa-miR-6830-5p	Activation
PACSIN3	hsa-miR-6745	Activation
PADI3	hsa-miR-3972	Activation
PANK1	hsa-miR-107	Activation
PANK2	hsa-miR-103a-2-5p	Activation
PANK2	hsa-miR-103a-3p	Activation
PANK3	hsa-miR-103a-1-5p	Activation
PANK3	hsa-miR-103a-3p	Activation
PATJ	hsa-miR-12132	Activation
PATJ	hsa-miR-3116	Activation
PAX5	hsa-miR-4476	Activation
PAX5	hsa-miR-4540	Activation
PCDH15	hsa-miR-548f-3p	Activation
PCDH15	hsa-miR-548f-5p	Activation
PCED1B	hsa-miR-4698	Activation
PC	hsa-miR-3163	Activation
PCNX3	hsa-miR-4690-3p	Activation
PCNX3	hsa-miR-4690-5p	Activation
PDE2A	hsa-miR-139-3p	Activation
PDE2A	hsa-miR-139-5p	Activation
PDE4D	hsa-miR-582-3p	Activation
PDE4D	hsa-miR-582-5p	Activation
PDHX	hsa-miR-1343-3p	Activation
PDHX	hsa-miR-1343-5p	Activation
PFKFB3	hsa-miR-3155a	Activation
PFKFB4	hsa-miR-6823-3p	Activation
PFKFB4	hsa-miR-6823-5p	Activation
PFKM	hsa-miR-6505-3p	Activation
PFKM	hsa-miR-6505-5p	Activation
PHC2	hsa-miR-3605-3p	Activation
PHC2	hsa-miR-3605-5p	Activation
PHF2	hsa-miR-548au-3p	Activation
PHF2	hsa-miR-548au-5p	Activation
PIAS3	hsa-miR-6736-3p	Activation
PIAS3	hsa-miR-6736-5p	Activation
PIEZO1	hsa-miR-4722-3p	Activation
PIEZO1	hsa-miR-4722-5p	Activation
PIEZO2	hsa-miR-6788-3p	Activation
PIEZO2	hsa-miR-6788-5p	Activation
PIGL	hsa-miR-1288-3p	Activation
PIGL	hsa-miR-1288-5p	Activation
PIGT	hsa-miR-6812-3p	Activation
PIGT	hsa-miR-6812-5p	Activation
PIM3	hsa-miR-6821-3p	Activation
PIM3	hsa-miR-6821-5p	Activation
PINX1	hsa-miR-1322	Activation
PITPNC1	hsa-miR-548aa	Activation
PITPNM2	hsa-miR-4304	Activation
PKD1	hsa-miR-1225-3p	Activation
PKD1	hsa-miR-1225-5p	Activation
PKD1	hsa-miR-6511b-3p	Activation
PKD1	hsa-miR-6511b-5p	Activation
PLCD3	hsa-miR-6784-3p	Activation
PLCD3	hsa-miR-6784-5p	Activation
PLCG1	hsa-miR-6871-3p	Activation
PLCG1	hsa-miR-6871-5p	Activation
PLD3	hsa-miR-6796-3p	Activation
PLD3	hsa-miR-6796-5p	Activation
PLEC	hsa-miR-661	Activation
PLEKHA1	hsa-miR-3941	Activation
PLEKHJ1	hsa-miR-1227-3p	Activation
PLEKHJ1	hsa-miR-1227-5p	Activation
PLPP1	hsa-miR-5687	Activation
PMP22	hsa-miR-4731-3p	Activation
PMP22	hsa-miR-4731-5p	Activation
PNKD	hsa-miR-6810-3p	Activation
PNKD	hsa-miR-6810-5p	Activation
POLG	hsa-miR-6766-3p	Activation
POLG	hsa-miR-6766-5p	Activation
POLM	hsa-miR-6838-3p	Activation
POLM	hsa-miR-6838-5p	Activation
POLR2F	hsa-miR-4534	Activation
POLR2F	hsa-miR-6820-3p	Activation
POLR2F	hsa-miR-6820-5p	Activation
POLR3F	hsa-miR-3192-3p	Activation
POLR3F	hsa-miR-3192-5p	Activation
POU2F2	hsa-miR-4323	Activation
PPARGC1B	hsa-miR-378a-3p	Activation
PPARGC1B	hsa-miR-378a-5p	Activation
PPFIA1	hsa-miR-548k	Activation
PPP2R1A	hsa-miR-6801-3p	Activation
PPP2R1A	hsa-miR-6801-5p	Activation
PPP3CA	hsa-miR-1255a	Activation
PPP3CA	hsa-miR-8066	Activation
PPP6R1	hsa-miR-6802-3p	Activation
PPP6R1	hsa-miR-6802-5p	Activation
PPP6R1	hsa-miR-6803-3p	Activation
PPP6R1	hsa-miR-6803-5p	Activation
PPP6R1	hsa-miR-6804-3p	Activation
PPP6R1	hsa-miR-6804-5p	Activation
PPP6R2	hsa-miR-12114	Activation
PRDM16	hsa-miR-4251	Activation
PRIM2	hsa-miR-548u	Activation
PRKCA	hsa-miR-634	Activation
PRKCB	hsa-miR-1273h-3p	Activation
PRKCB	hsa-miR-1273h-5p	Activation
PRKD2	hsa-miR-320e	Activation
PRKG1	hsa-miR-605-3p	Activation
PRKG1	hsa-miR-605-5p	Activation
PRMT1	hsa-miR-5088-3p	Activation
PRMT1	hsa-miR-5088-5p	Activation
PRRC2A	hsa-miR-6832-3p	Activation
PRRC2A	hsa-miR-6832-5p	Activation
PTK2B	hsa-miR-6842-3p	Activation
PTK2B	hsa-miR-6842-5p	Activation
PTK2	hsa-miR-151a-3p	Activation
PTK2	hsa-miR-151a-5p	Activation
PTOV1	hsa-miR-4749-3p	Activation
PTOV1	hsa-miR-4749-5p	Activation
PTPRJ	hsa-miR-3161	Activation
PTPRN2	hsa-miR-153-3p	Activation
PTPRN2	hsa-miR-153-5p	Activation
PTPRN2	hsa-miR-595	Activation
PTPRN	hsa-miR-153-3p	Activation
PYROXD2	hsa-miR-1287-3p	Activation
PYROXD2	hsa-miR-1287-5p	Activation
R3HDM1	hsa-miR-128-1-5p	Activation
R3HDM1	hsa-miR-128-3p	Activation
RAB3GAP2	hsa-miR-664a-3p	Activation
RAB3GAP2	hsa-miR-664a-5p	Activation
RAB40B	hsa-miR-4525	Activation
RABL6	hsa-miR-4292	Activation
RADX	hsa-miR-548an	Activation
RALGAPB	hsa-miR-548o-3p	Activation
RALGAPB	hsa-miR-548o-5p	Activation
RALY	hsa-miR-4755-3p	Activation
RALY	hsa-miR-4755-5p	Activation
RANGAP1	hsa-miR-6889-3p	Activation
RANGAP1	hsa-miR-6889-5p	Activation
RAPGEF2	hsa-miR-3688-3p	Activation
RAPGEF2	hsa-miR-3688-5p	Activation
RAPGEFL1	hsa-miR-6867-3p	Activation
RAPGEFL1	hsa-miR-6867-5p	Activation
RASSF3	hsa-miR-548c-3p	Activation
RASSF3	hsa-miR-548c-5p	Activation
RBFOX1	hsa-miR-8065	Activation
RBM47	hsa-miR-4802-3p	Activation
RBM47	hsa-miR-4802-5p	Activation
RBPMS2	hsa-miR-1272	Activation
RCL1	hsa-miR-101-2-5p	Activation
RCL1	hsa-miR-101-3p	Activation
RGS19	hsa-miR-6813-3p	Activation
RGS19	hsa-miR-6813-5p	Activation
RGS6	hsa-miR-7843-3p	Activation
RGS6	hsa-miR-7843-5p	Activation
RIPK4	hsa-miR-6814-3p	Activation
RIPK4	hsa-miR-6814-5p	Activation
RIPOR3	hsa-miR-1302	Activation
RNF130	hsa-miR-340-3p	Activation
RNF130	hsa-miR-340-5p	Activation
RNF170	hsa-miR-4469	Activation
RNF216	hsa-miR-6874-3p	Activation
RNF216	hsa-miR-6874-5p	Activation
RNF220	hsa-miR-5584-3p	Activation
RNF220	hsa-miR-5584-5p	Activation
RNF5	hsa-miR-6833-3p	Activation
RNF5	hsa-miR-6833-5p	Activation
RNPEP	hsa-miR-6740-3p	Activation
RNPEP	hsa-miR-6740-5p	Activation
ROR2	hsa-miR-3910	Activation
RPL10A	hsa-miR-7111-3p	Activation
RPL10A	hsa-miR-7111-5p	Activation
RPL8	hsa-miR-6850-3p	Activation
RPL8	hsa-miR-6850-5p	Activation
RPS19	hsa-miR-6797-3p	Activation
RPS19	hsa-miR-6797-5p	Activation
RPS6KA1	hsa-miR-1976	Activation
RPS6KA2	hsa-miR-1913	Activation
RPS6KA4	hsa-miR-1237-3p	Activation
RPS6KA4	hsa-miR-1237-5p	Activation
RTCA	hsa-miR-553	Activation
RTN1	hsa-miR-5586-3p	Activation
RTN1	hsa-miR-5586-5p	Activation
RTN4R	hsa-miR-1286	Activation
RUNX3	hsa-miR-6731-3p	Activation
RUNX3	hsa-miR-6731-5p	Activation
RUVBL2	hsa-miR-6798-3p	Activation
RUVBL2	hsa-miR-6798-5p	Activation
RXRA	hsa-miR-4669	Activation
RYR2	hsa-miR-4428	Activation
SCARA5	hsa-miR-4287	Activation
SCD5	hsa-miR-575	Activation
SCRIB	hsa-miR-937-3p	Activation
SCRIB	hsa-miR-937-5p	Activation
SCUBE2	hsa-miR-5691	Activation
SDCCAG8	hsa-miR-4677-3p	Activation
SDCCAG8	hsa-miR-4677-5p	Activation
SEC14L1	hsa-miR-6516-3p	Activation
SEC14L1	hsa-miR-6516-5p	Activation
SEC24B	hsa-miR-576-3p	Activation
SEC24B	hsa-miR-576-5p	Activation
SEMA4G	hsa-miR-608	Activation
SEMA5A	hsa-miR-4636	Activation
SEMA7A	hsa-miR-6881-3p	Activation
SEMA7A	hsa-miR-6881-5p	Activation
SEPT6	hsa-miR-766-3p	Activation
SEPT6	hsa-miR-766-5p	Activation
SFRP1	hsa-miR-548ao-3p	Activation
SFRP1	hsa-miR-548ao-5p	Activation
SGCZ	hsa-miR-383-3p	Activation
SGCZ	hsa-miR-383-5p	Activation
SGIP1	hsa-miR-3117-3p	Activation
SGIP1	hsa-miR-3117-5p	Activation
SH2B2	hsa-miR-4285	Activation
SH3BGR	hsa-miR-6508-3p	Activation
SH3BGR	hsa-miR-6508-5p	Activation
SH3TC2	hsa-miR-584-3p	Activation
SH3TC2	hsa-miR-584-5p	Activation
SHANK2	hsa-miR-3664-3p	Activation
SHANK2	hsa-miR-3664-5p	Activation
SHOC2	hsa-miR-548e-3p	Activation
SHOC2	hsa-miR-548e-5p	Activation
SHROOM3	hsa-miR-4450	Activation
SHROOM3	hsa-miR-548ah-3p	Activation
SHROOM3	hsa-miR-548ah-5p	Activation
SIDT1	hsa-miR-4446-3p	Activation
SIDT1	hsa-miR-4446-5p	Activation
SIPA1	hsa-miR-4489	Activation
SKA2	hsa-miR-301a-3p	Activation
SKA2	hsa-miR-301a-5p	Activation
SKA2	hsa-miR-454-3p	Activation
SKA2	hsa-miR-454-5p	Activation
SKAP1	hsa-miR-1203	Activation
SLA	hsa-miR-7848-3p	Activation
SLC12A3	hsa-miR-6863	Activation
SLC12A7	hsa-miR-4635	Activation
SLC12A8	hsa-miR-5092	Activation
SLC25A13	hsa-miR-591	Activation
SLC25A17	hsa-miR-4766-3p	Activation
SLC25A17	hsa-miR-4766-5p	Activation
SLC25A21	hsa-miR-4503	Activation
SLC35F3	hsa-miR-4671-3p	Activation
SLC35F3	hsa-miR-4671-5p	Activation
SLC35F5	hsa-miR-4782-3p	Activation
SLC35F5	hsa-miR-4782-5p	Activation
SLC39A1	hsa-miR-6737-3p	Activation
SLC39A1	hsa-miR-6737-5p	Activation
SLC6A16	hsa-miR-4324	Activation
SLC7A5	hsa-miR-6775-3p	Activation
SLC7A5	hsa-miR-6775-5p	Activation
SLC9A8	hsa-miR-12122	Activation
SLIT2	hsa-miR-218-1-3p	Activation
SLIT2	hsa-miR-218-5p	Activation
SLIT3	hsa-miR-218-2-3p	Activation
SLIT3	hsa-miR-218-5p	Activation
SLIT3	hsa-miR-585-3p	Activation
SLIT3	hsa-miR-585-5p	Activation
SMC1A	hsa-miR-6857-3p	Activation
SMC1A	hsa-miR-6857-5p	Activation
SMC4	hsa-miR-15b-3p	Activation
SMC4	hsa-miR-15b-5p	Activation
SMC4	hsa-miR-16-2-3p	Activation
SMC4	hsa-miR-16-5p	Activation
SNAPC5	hsa-miR-4512	Activation
SNCB	hsa-miR-4281	Activation
SND1	hsa-miR-593-3p	Activation
SND1	hsa-miR-593-5p	Activation
SORCS2	hsa-miR-4274	Activation
SORCS2	hsa-miR-4798-3p	Activation
SORCS2	hsa-miR-4798-5p	Activation
SP4	hsa-miR-1183	Activation
SPACA6P	hsa-let-7e-3p	Activation
SPACA6P	hsa-let-7e-5p	Activation
SPACA6P	hsa-miR-125a-3p	Activation
SPACA6P	hsa-miR-125a-5p	Activation
SPACA6P	hsa-miR-99b-3p	Activation
SPACA6P	hsa-miR-99b-5p	Activation
SPAG16	hsa-miR-4438	Activation
SPATA13	hsa-miR-2276-3p	Activation
SPATA13	hsa-miR-2276-5p	Activation
SPINK8	hsa-miR-2115-3p	Activation
SPINK8	hsa-miR-2115-5p	Activation
SPTB	hsa-miR-7855-5p	Activation
SPTBN5	hsa-miR-4310	Activation
SREBF1	hsa-miR-33b-3p	Activation
SREBF1	hsa-miR-33b-5p	Activation
SREBF1	hsa-miR-6777-3p	Activation
SREBF1	hsa-miR-6777-5p	Activation
SREBF2	hsa-miR-33a-3p	Activation
SREBF2	hsa-miR-33a-5p	Activation
SSH1	hsa-miR-619-3p	Activation
SSH1	hsa-miR-619-5p	Activation
ST6GALNAC5	hsa-miR-7156-3p	Activation
ST6GALNAC5	hsa-miR-7156-5p	Activation
ST8SIA4	hsa-miR-548p	Activation
STIMATE	hsa-miR-8064	Activation
STIMATE-MUSTN1	hsa-miR-8064	Activation
STK3	hsa-miR-9903	Activation
STMN1	hsa-miR-3917	Activation
STRBP	hsa-miR-600	Activation
STRN3	hsa-miR-624-3p	Activation
STRN3	hsa-miR-624-5p	Activation
STS	hsa-miR-4767	Activation
STXBP5L	hsa-miR-5682	Activation
SUPT3H	hsa-miR-586	Activation
SVIL	hsa-miR-604	Activation
SVIL	hsa-miR-938	Activation
SYNGAP1	hsa-miR-5004-3p	Activation
SYNGAP1	hsa-miR-5004-5p	Activation
SYT12	hsa-miR-6860	Activation
SYT1	hsa-miR-1252-3p	Activation
SYT1	hsa-miR-1252-5p	Activation
SZT2	hsa-miR-6735-3p	Activation
SZT2	hsa-miR-6735-5p	Activation
TAFA5	hsa-miR-4535	Activation
TANC1	hsa-miR-6888-3p	Activation
TANC1	hsa-miR-6888-5p	Activation
TANGO2	hsa-miR-185-3p	Activation
TANGO2	hsa-miR-185-5p	Activation
TATDN1	hsa-miR-6844	Activation
TBC1D2	hsa-miR-6854-3p	Activation
TBC1D2	hsa-miR-6854-5p	Activation
TCEANC2	hsa-miR-4781-3p	Activation
TCEANC2	hsa-miR-4781-5p	Activation
TCIRG1	hsa-miR-6753-3p	Activation
TCIRG1	hsa-miR-6753-5p	Activation
TECR	hsa-miR-639	Activation
TECTB	hsa-miR-6715a-3p	Activation
TEDC2	hsa-miR-6768-3p	Activation
TEDC2	hsa-miR-6768-5p	Activation
TENM2	hsa-miR-12125	Activation
TENM3	hsa-miR-1305	Activation
TENM4	hsa-miR-5579-3p	Activation
TENM4	hsa-miR-5579-5p	Activation
TENM4	hsa-miR-708-3p	Activation
TENM4	hsa-miR-708-5p	Activation
TESK1	hsa-miR-4667-3p	Activation
TESK1	hsa-miR-4667-5p	Activation
TIAM2	hsa-miR-1273c	Activation
TLE3	hsa-miR-629-3p	Activation
TLE3	hsa-miR-629-5p	Activation
TLN1	hsa-miR-6852-3p	Activation
TLN1	hsa-miR-6852-5p	Activation
TLN2	hsa-miR-190a-3p	Activation
TLN2	hsa-miR-190a-5p	Activation
TMEM132C	hsa-miR-3612	Activation
TMEM164	hsa-miR-3978	Activation
TMEM164	hsa-miR-652-3p	Activation
TMEM164	hsa-miR-652-5p	Activation
TMEM181	hsa-miR-7161-3p	Activation
TMEM181	hsa-miR-7161-5p	Activation
TMEM187	hsa-miR-3202	Activation
TMEM232	hsa-miR-548f-3p	Activation
TMEM245	hsa-miR-32-3p	Activation
TMEM245	hsa-miR-32-5p	Activation
TMEM39B	hsa-miR-5585-3p	Activation
TMEM39B	hsa-miR-5585-5p	Activation
TMF1	hsa-miR-3136-3p	Activation
TMF1	hsa-miR-3136-5p	Activation
TNFAIP6	hsa-miR-4773	Activation
TNFRSF1B	hsa-miR-4632-3p	Activation
TNFRSF1B	hsa-miR-4632-5p	Activation
TNIK	hsa-miR-569	Activation
TNK2	hsa-miR-6829-3p	Activation
TNK2	hsa-miR-6829-5p	Activation
TNKS	hsa-miR-597-3p	Activation
TNKS	hsa-miR-597-5p	Activation
TNPO1	hsa-miR-4804-3p	Activation
TNPO1	hsa-miR-4804-5p	Activation
TNPO2	hsa-miR-10395-3p	Activation
TNPO2	hsa-miR-10395-5p	Activation
TNS1	hsa-miR-6809-3p	Activation
TNS1	hsa-miR-6809-5p	Activation
TNS2	hsa-miR-6757-3p	Activation
TNS2	hsa-miR-6757-5p	Activation
TOM1	hsa-miR-3909	Activation
TOMM40L	hsa-miR-5187-3p	Activation
TOMM40L	hsa-miR-5187-5p	Activation
TONSL	hsa-miR-6893-3p	Activation
TONSL	hsa-miR-6893-5p	Activation
TP63	hsa-miR-944	Activation
TPCN1	hsa-miR-6762-3p	Activation
TPCN1	hsa-miR-6762-5p	Activation
TPCN2	hsa-miR-3164	Activation
TPM3	hsa-miR-190b-3p	Activation
TPM3	hsa-miR-190b-5p	Activation
TPRA1	hsa-miR-6825-3p	Activation
